# asin	avgStar	Summary_PosScore	Summary_NegScore	SummAvgLen	Review_PosScore	Review_NegScore	ReviewAvgLen	reviewCount
0002557592	3.8	0.231058505529	0.120453450423	5.4	0.19342427677	0.163069305897	257.0	5
0002558033	3.48484848485	0.197369916761	0.168621042111	5.30303030303	0.179079481672	0.160361045781	120.757575758	33
0002558343	4.71428571429	0.273609287049	0.118054768524	3.71428571429	0.194027588074	0.151914470816	139.857142857	7
0002570130	3.8	0.210462261299	0.243384966741	4.4	0.231153786792	0.182989134737	85.8	5
0002572168	4.55555555556	0.318839193453	0.134691443371	4.55555555556	0.197432773646	0.150181019231	245.0	9
0002621509	4.91666666667	0.235964291322	0.169297800093	6.08333333333	0.179251758927	0.181876919242	167.916666667	12
0002711184	4.0	0.265275737195	0.152135581863	5.0	0.183359062288	0.189661212644	287.0	5
0002713624	4.63636363636	0.276186633008	0.161534503287	5.27272727273	0.195111632075	0.181440532755	170.0	11
0002726874	4.71111111111	0.258072764443	0.163092011163	5.54444444444	0.199253637527	0.169509537427	186.977777778	90
0002727463	4.5	0.251877024271	0.197726209856	4.73529411765	0.195958073927	0.175863206023	156.705882353	34
0002740427	3.16666666667	0.241949380674	0.211637814168	5.0	0.2114893953	0.156001251306	130.833333333	6
0003222357	4.66666666667	0.204859403949	0.138887731491	3.66666666667	0.194350442442	0.165633155014	140.0	6
0003708861	4.5	0.249520212382	0.172916070404	4.25	0.2258847614	0.164902564437	54.8333333333	12
0004111176	4.625	0.201234715777	0.209453517024	6.125	0.201835094161	0.139155771284	70.125	8
0004126483	4.41666666667	0.273378110862	0.138888117288	2.91666666667	0.244818960184	0.111539153759	63.3333333333	12
0004707532	3.42857142857	0.177244312188	0.198756899815	7.57142857143	0.199844375471	0.167308832064	128.571428571	7
000470763X	4.69230769231	0.21969578644	0.148877119183	5.46153846154	0.184590517061	0.16991052354	116.692307692	13
0004709977	3.16666666667	0.268625870828	0.141053091845	4.5	0.207383572423	0.151862505691	156.833333333	6
000472156X	4.83333333333	0.220684572358	0.0912143147704	4.66666666667	0.178658838271	0.146088791494	83.1666666667	6
0004723023	4.93333333333	0.225138807635	0.13201132462	5.73333333333	0.200872678811	0.153113923039	97.4666666667	15
0004723724	4.57692307692	0.276613070322	0.11672493682	4.0	0.227172071931	0.143312750539	93.4615384615	26
0004724097	3.5	0.283480371105	0.183778613288	4.5	0.198102097236	0.1488816565	139.625	8
0004724526	4.42857142857	0.202117158414	0.198265640454	5.28571428571	0.203163105147	0.151501757799	139.142857143	7
0005019281	4.49074074074	0.268468267545	0.141608694861	4.18518518519	0.223813543287	0.151934528693	51.9074074074	216
0005021812	2.77777777778	0.166240309168	0.19727750244	5.22222222222	0.193758144472	0.152711757639	98.3333333333	9
0005064341	4.8	0.529754336843	0.0357137755175	2.4	0.279574593195	0.11775288411	31.8	5
0005080789	4.8	0.351993594498	0.103905384122	5.4	0.250780832624	0.122464540683	70.4	5
0005088682	4.2	0.284334840115	0.162036136836	6.4	0.229526550665	0.130181801233	328.0	5
0005119367	4.83832335329	0.336953673773	0.133020068962	3.7005988024	0.222326312358	0.156751776537	83.1556886228	167
0005224896	5.0	0.518692591254	0.0512816568077	3.42857142857	0.241843503415	0.125613533978	45.5714285714	7
0005235073	4.90909090909	0.380632739548	0.0846587060968	3.63636363636	0.23724063785	0.129777498262	32.0909090909	11
0005448506	5.0	0.446424513024	0.0731865641048	3.66666666667	0.233053844616	0.123660575341	40.3333333333	6
0005991293	4.6	0.384466201822	0.0615524707351	3.8	0.191172392142	0.139493705467	268.4	5
000612609X	4.62608695652	0.276075204425	0.153947954898	4.5652173913	0.210527854979	0.162083658904	141.365217391	115
0006128513	4.0	0.222208723722	0.165976452556	4.42857142857	0.189586756988	0.19068588042	160.285714286	7
0006135129	4.57575757576	0.265666314188	0.165573967643	4.66666666667	0.188902375417	0.182348001185	140.242424242	33
0006136389	4.5	0.319442923288	0.0874995833353	4.07142857143	0.194546324005	0.164516342102	386.785714286	14
0006137741	4.4	0.257810888682	0.178384301765	3.1	0.216307563115	0.182862197164	96.2	10
0006142060	4.625	0.219327485218	0.114582696763	4.0	0.198012768841	0.171057805022	128.125	8
0006144470	4.53846153846	0.247360286577	0.136735655326	4.46153846154	0.188880397263	0.163467107449	103.846153846	13
0006145388	4.11538461538	0.268280312379	0.131692282776	4.96153846154	0.209704381606	0.160319328902	193.653846154	26
0006151329	5.0	0.208352714282	0.130778838111	6.0	0.228683828669	0.151594259762	99.6	10
000615591X	4.0	0.255054160923	0.149218580433	4.71875	0.204182505349	0.164593728514	155.71875	32
0006158048	4.03448275862	0.218886248138	0.171357917408	5.51724137931	0.1996193645	0.158782076665	187.275862069	29
0006158056	4.1875	0.228570775512	0.179463772961	4.625	0.207423440011	0.168308523691	119.9375	16
0006158110	3.83333333333	0.280616135813	0.271777832323	4.33333333333	0.204347762895	0.170503883739	219.0	6
0006161294	4.22222222222	0.284143730083	0.150878643192	4.11111111111	0.189108277772	0.156677281968	120.111111111	9
0006161413	4.18181818182	0.228002961927	0.19016894248	5.36363636364	0.18516170661	0.187189042302	180.772727273	22
000616174X	4.41860465116	0.244838571824	0.133925000986	5.0	0.194647743776	0.159436068283	177.697674419	43
0006162592	4.625	0.254193427671	0.147638298336	5.25	0.211671086147	0.175186449116	206.375	8
0006162649	3.62222222222	0.2087181003	0.187924687634	5.37777777778	0.202128992728	0.164629170643	174.711111111	45
0006164811	4.0	0.20423804228	0.171768640487	5.5	0.199055560264	0.170724188605	241.166666667	6
0006166598	4.5	0.343449927739	0.14851084397	6.66666666667	0.201323690171	0.176969231367	243.0	6
0006167365	4.2	0.175731072124	0.112845968378	4.6	0.1906386627	0.15895961838	208.4	5
000616823X	4.08988764045	0.227740110842	0.178612453094	4.19101123596	0.189613984502	0.165638953418	110.966292135	89
0006170072	4.6	0.218748632821	0.195311279305	6.0	0.212199864675	0.171238528708	222.0	5
0006171044	3.7	0.145196154275	0.240450387012	5.3	0.170682332584	0.20688280834	332.8	10
0006173586	4.25	0.274808888505	0.130444260481	3.875	0.186459927719	0.189169464739	114.75	8
000617471X	3.66666666667	0.205353451356	0.160190902279	4.77777777778	0.197884404178	0.183757907199	236.444444444	9
0006175015	4.24324324324	0.265562777229	0.145704351182	3.24324324324	0.202245885647	0.15065998063	79.8648648649	37
0006176550	4.66666666667	0.174044051114	0.193141153979	5.16666666667	0.188524627865	0.178009163102	248.666666667	6
0006176593	4.16666666667	0.25507969719	0.111068114026	3.75	0.215603621013	0.148792878134	203.5	12
000617681X	4.85714285714	0.210936181649	0.221352783212	6.57142857143	0.196362405439	0.173227733779	265.285714286	7
0006176909	4.11904761905	0.254517681473	0.149174039783	5.45238095238	0.200483266419	0.152787592771	104.928571429	42
0006178979	3.8	0.22447919646	0.15031940486	5.23333333333	0.2040264792	0.163205813178	186.733333333	30
0006275192	4.44444444444	0.276747523521	0.0770086535405	6.77777777778	0.203102925122	0.134739493532	92.0	9
0006275974	4.0	0.164060859391	0.254372456275	2.8	0.173876458439	0.199729990529	313.2	5
0006280560	4.85714285714	0.2051680931	0.215506384553	4.14285714286	0.191037058228	0.1782244116	250.142857143	7
0006280609	4.875	0.208661182485	0.202849809562	4.75	0.212273346996	0.157526168206	166.5	8
0006280862	4.66666666667	0.25728058709	0.12617501956	5.08333333333	0.198744658447	0.155356560213	166.916666667	24
0006280935	4.8	0.20621176656	0.19981298903	7.8	0.189264348946	0.184641552091	385.4	5
0006280943	4.33333333333	0.298875906083	0.10096076184	3.5	0.197715718181	0.164963430749	186.5	6
0006281052	4.14814814815	0.211583293075	0.133267839801	5.25925925926	0.196479174301	0.153275388783	96.7037037037	27
0006281141	4.85714285714	0.276892482065	0.113855062645	4.85714285714	0.21848117334	0.136533535627	156.0	7
0006281486	4.64705882353	0.277988490271	0.128014274021	6.52941176471	0.200054298486	0.139354020067	119.411764706	17
0006353282	4.47826086957	0.260061234206	0.11629214892	5.26086956522	0.209534676505	0.151659724952	188.608695652	46
0006363121	4.66666666667	0.348434596378	0.106075504926	3.66666666667	0.229285026373	0.143042644795	44.6666666667	6
0006371949	4.71428571429	0.210903557682	0.213608526438	4.60714285714	0.182270228132	0.181358962708	265.821428571	28
0006375170	4.57142857143	0.254511343775	0.123262656262	4.14285714286	0.187855166881	0.166290553667	246.714285714	7
0006375219	4.5	0.259026914355	0.107291309029	4.83333333333	0.200467518311	0.166456869051	266.916666667	12
0006380727	4.0	0.27912215593	0.115432848949	3.71428571429	0.222556763288	0.164077568299	171.142857143	7
0006383211	4.0	0.194077925906	0.174341187678	5.5	0.212056838747	0.143072545588	371.666666667	6
0006388515	4.61363636364	0.253250812446	0.128077931244	6.20454545455	0.202504394745	0.159830774217	189.613636364	44
0006388876	4.4	0.208330729199	0.0416661458398	3.8	0.205639368198	0.14400384987	253.6	5
0006389406	4.14285714286	0.368907418661	0.079166057697	4.28571428571	0.209239013892	0.12945357899	105.857142857	7
0006392202	3.37142857143	0.222936481847	0.201685237991	4.77142857143	0.181216516309	0.18745247769	204.114285714	35
0006393195	3.64444444444	0.239747791534	0.168079304799	4.6	0.188755241956	0.169321620932	202.166666667	90
000639325X	4.2	0.305883966285	0.15606697766	4.48	0.207087078056	0.166697319662	73.16	25
0006393659	4.75	0.237248458358	0.149338678473	5.125	0.190513670123	0.164392058809	155.625	16
0006395066	3.4	0.314811316911	0.256941589538	3.4	0.196003368464	0.170817296667	90.2	5
0006441238	4.2	0.292702479284	0.128122437551	3.2	0.219111950445	0.158272193207	49.4	5
0006458718	5.0	0.392107493703	0.0476183673567	3.6	0.24884636024	0.134976604726	40.4	5
0006470181	4.0	0.193972136155	0.187060254593	5.47368421053	0.195915021271	0.178235363369	293.0	19
000647019X	3.36206896552	0.185333213348	0.217482328958	5.84482758621	0.196082594906	0.174012725196	204.655172414	58
0006470238	4.34782608696	0.218919816555	0.198471221612	5.08695652174	0.200721996542	0.161359496488	187.913043478	23
0006471641	4.16666666667	0.245757173163	0.11686424462	4.83333333333	0.23710966923	0.120757664002	42.0	6
0006472648	4.66666666667	0.193320237737	0.156499556039	5.66666666667	0.205885900657	0.14705124773	187.777777778	9
0006473296	4.47619047619	0.231943502864	0.174366204631	5.14285714286	0.188008582596	0.174106482944	180.333333333	21
0006473334	4.71428571429	0.236986014678	0.158094842858	5.28571428571	0.201552275089	0.170432520348	226.928571429	14
0006473407	4.27777777778	0.217962705632	0.150974863624	5.77777777778	0.206196061457	0.161470860647	168.222222222	18
0006475973	3.48148148148	0.196278588497	0.182280428204	4.7037037037	0.198639109887	0.177812327068	208.074074074	27
0006476058	4.14285714286	0.229130182976	0.191319146999	4.0	0.185099299706	0.180114550426	218.5	14
0006476155	4.32727272727	0.242438415562	0.16278227928	4.27954545455	0.18854945612	0.169028329769	87.3590909091	440
0006476201	3.8	0.173724316005	0.296657082732	4.2	0.189067403716	0.1766736215	264.2	5
0006477097	4.8	0.354858745386	0.142360162043	7.8	0.201398511895	0.159044318407	52.6	5
0006478840	4.25	0.259436463476	0.158066386965	5.85	0.201692336436	0.171249700266	253.3	20
0006479286	3.9	0.199641303204	0.223274041852	5.2	0.194468277462	0.170580302959	182.6	10
0006479677	4.54945054945	0.294206999003	0.10208569796	4.12087912088	0.203793725385	0.144221194005	73.5604395604	91
0006479758	3.87727272727	0.255001855768	0.156540174483	5.06818181818	0.198429397754	0.161237168169	151.445454545	220
0006479901	4.2	0.244042206118	0.131908141473	3.33333333333	0.19148692324	0.165890203007	98.8666666667	15
0006480098	3.88888888889	0.346181269129	0.109008362243	4.11111111111	0.187931473749	0.161295918531	137.777777778	9
0006481353	5.0	0.314580187531	0.0983323500099	2.66666666667	0.194007965516	0.158338192754	284.0	6
0006481965	4.4	0.257123837647	0.216963009461	5.4	0.205284272287	0.147732584968	219.4	5
000648204X	2.88235294118	0.226355134181	0.231585998561	4.29411764706	0.185901749943	0.172559710358	154.823529412	17
0006482074	4.66666666667	0.221109637047	0.0574996166692	6.33333333333	0.187504941853	0.174632581373	315.333333333	6
0006482791	4.10526315789	0.227074803587	0.198349206465	5.63157894737	0.196634978855	0.179698539413	391.684210526	19
0006482821	3.5	0.178885703016	0.237996353322	5.58333333333	0.191055545218	0.177019379281	279.583333333	12
0006483011	4.66666666667	0.314240952701	0.114582514887	4.16666666667	0.19074436103	0.145742449405	110.333333333	6
000648302X	3.8	0.209380199609	0.200710628999	4.4	0.180524113471	0.168953900517	135.0	5
0006483887	4.71428571429	0.284149756073	0.152156651262	5.14285714286	0.198838987355	0.137226320077	140.285714286	7
0006483895	3.0	0.136792833564	0.272896968154	5.0	0.193228937431	0.162880719877	171.4	5
0006483909	3.5	0.232941252451	0.182290527351	4.5	0.20697197959	0.160498132901	192.166666667	6
0006483968	4.8	0.197113868355	0.141024556221	5.8	0.218654852323	0.142528479935	45.6	5
0006485081	3.16666666667	0.229720690751	0.119860312042	4.16666666667	0.182222617049	0.18515229033	155.333333333	6
0006485944	4.24705882353	0.257300232052	0.186892265758	4.01176470588	0.18772899148	0.178910835773	105.047058824	85
0006490603	4.73684210526	0.293268102815	0.0939098952183	3.78947368421	0.215939358644	0.132717481318	69.1578947368	19
0006492460	4.66666666667	0.215275983811	0.11061415758	6.0	0.187013218846	0.136037643998	110.833333333	6
000649319X	4.0	0.268574150771	0.278990730633	4.4	0.202914146914	0.182482639473	285.6	5
0006493599	3.90476190476	0.25130163458	0.15531966312	5.28571428571	0.196632034415	0.17897465543	121.095238095	21
0006496431	4.125	0.190309789284	0.194774050197	4.125	0.198415078429	0.17231281028	89.625	8
0006496911	4.36363636364	0.223078729962	0.178124443361	5.81818181818	0.199929737376	0.173027490279	195.636363636	11
000649692X	4.35294117647	0.292359188206	0.120397499611	5.11764705882	0.206174562407	0.152070453778	155.588235294	17
0006497128	4.16666666667	0.263670227061	0.10117124268	6.5	0.19311444775	0.152668424256	173.833333333	6
0006497802	3.91578947368	0.241852563115	0.178114605484	4.17894736842	0.19289679302	0.159548553383	130.589473684	95
0006498000	4.24444444444	0.226567263302	0.174150987281	5.08888888889	0.1934443418	0.168782814222	128.911111111	45
0006498051	3.42857142857	0.355900235633	0.152776686516	4.42857142857	0.185033579538	0.174375913925	161.714285714	7
0006498604	3.75	0.177740292595	0.126479597476	6.625	0.213016691564	0.157047591853	140.625	8
000649885X	4.25862068966	0.262790073147	0.145166158208	4.74712643678	0.193773728914	0.164453698952	218.32183908	174
0006499163	4.38383838384	0.272660510108	0.122519878373	4.94949494949	0.20409847897	0.147711454023	150.555555556	99
0006499317	4.38235294118	0.241801092819	0.137428699477	4.88235294118	0.192684433766	0.160885336836	108.058823529	34
0006499473	3.8	0.217359299784	0.239581336822	5.6	0.188377213527	0.182732460263	197.8	5
0006499708	4.01923076923	0.25920604208	0.179013742113	4.57692307692	0.198443399177	0.17205165131	179.403846154	52
0006499945	3.58974358974	0.274451610715	0.168395220352	3.38461538462	0.197136259879	0.169126506148	109.974358974	39
0006510019	3.33333333333	0.268564480759	0.0928283561462	6.0	0.211142275122	0.180837911848	152.666666667	6
0006511252	4.42748091603	0.259648070291	0.191572334217	4.8320610687	0.206830944258	0.171822484865	169.213740458	131
0006511295	4.8	0.312023678573	0.081438653588	3.2	0.212463001595	0.15478335961	164.6	5
0006511775	3.66666666667	0.241664469717	0.189338105584	5.5	0.212173815036	0.163318282067	184.833333333	6
0006512070	3.76923076923	0.251064079857	0.180620978431	4.41025641026	0.188616618248	0.173124717617	190.461538462	39
0006512275	4.125	0.216869159335	0.186418191784	4.75	0.199400680813	0.165118210067	188.875	8
0006512666	3.90909090909	0.233564791688	0.180934793813	5.0	0.188734938985	0.171894468326	176.424242424	33
0006512828	3.2	0.231313658456	0.166340106208	7.4	0.170476525007	0.193437563317	137.8	5
0006513239	4.08333333333	0.181518231662	0.214582641131	4.91666666667	0.199349455193	0.149289287123	134.5	12
0006513379	3.9	0.304562041768	0.15922543226	4.4	0.203435042861	0.165187299334	124.6	10
0006513778	4.64285714286	0.310911546888	0.153548814017	4.5	0.240368289266	0.129450924923	46.2142857143	14
0006514006	4.29512516469	0.266000156801	0.15718726884	4.54281949934	0.198684693547	0.162444350671	156.712779974	759
000651412X	4.125	0.281492552063	0.145971115406	4.6	0.208170260691	0.16151311633	163.2	40
0006514219	3.73529411765	0.251670144363	0.147586458937	4.32352941176	0.198671397024	0.160740853993	185.735294118	34
0006514359	2.58333333333	0.204580969848	0.193877499383	4.41666666667	0.188963530829	0.173864000977	119.958333333	48
0006514642	2.9375	0.224489569019	0.209726974355	4.35714285714	0.196612704271	0.182178894847	145.857142857	112
0006514774	4.26315789474	0.232882253471	0.133952340669	4.15789473684	0.20851754202	0.14875104796	101.736842105	19
0006514952	4.71428571429	0.262332435458	0.132737265292	3.92857142857	0.208526073577	0.158904167624	222.785714286	28
0006530699	3.85714285714	0.228298232707	0.128245312848	5.08571428571	0.203874888939	0.141809234575	128.20952381	105
0006530702	4.35915492958	0.271252044226	0.118977090135	5.64788732394	0.192456796509	0.161888945886	234.845070423	142
0006531024	4.66666666667	0.330900020278	0.0805548842649	5.66666666667	0.193124630127	0.129885069613	161.666666667	6
0006531237	4.0	0.26816118261	0.132666908269	6.4	0.199433967999	0.145812931616	124.8	5
0006532306	1.33333333333	0.158679563808	0.229252039397	5.83333333333	0.202239800501	0.177391488872	262.166666667	6
0006544150	4.22222222222	0.248262647576	0.176040786463	3.88888888889	0.199913762238	0.167616118185	159.222222222	9
0006544894	4.9	0.30040384091	0.122424258417	4.5	0.183610349773	0.154719873104	248.0	10
0006547133	2.95454545455	0.214460143204	0.207689975378	4.90909090909	0.198586937808	0.167171309725	205.863636364	22
0006547184	3.8	0.199401913306	0.229163392904	2.2	0.183514944669	0.178845295008	122.8	5
0006547192	4.2	0.22916475696	0.194790043416	5.8	0.179313178543	0.195433770722	272.4	5
0006547265	3.77777777778	0.22667344813	0.205740543949	4.33333333333	0.180074127461	0.177011699854	99.7777777778	9
